local_name_unique,macro_area_tourist_presences_2024_m_istat,avg_spend_eur_synth,seats_synth,employees_synth,revenue_eur_synth,profit_margin_derived_synth,digital_presence_score_synth,restaurants_1km_synth,reputation_score_synth,macro_area_Nord,macro_area_Sud_Isole,restaurant_type_bar,restaurant_type_bistrot,restaurant_type_braceria,restaurant_type_cafe,restaurant_type_caffetteria,restaurant_type_gastronomia,restaurant_type_gelateria,restaurant_type_griglieria,restaurant_type_osteria,restaurant_type_panetteria,restaurant_type_panineria,restaurant_type_pasticceria,restaurant_type_pizzeria,restaurant_type_pub,restaurant_type_restaurant,restaurant_type_steakhouse,restaurant_type_street food,restaurant_type_trattoria,restaurant_type_wine bar,restaurant_type_wine_bar,y_manager,y_pay,y_giftcard,y_pro
Amocù - Catania,0.0,0.7453648071605257,0.22429906542056074,0.18181818181818182,0.23051835875583526,0.5310602649838879,0.6645241680777395,0.41666666666666663,0.27482652296341586,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Osteria Antica Marina - Catania,0.0,0.3813526376198957,0.25233644859813087,0.27272727272727276,0.16120632473126534,0.7211484603743811,0.7344261678468099,0.12499999999999997,0.9606074533348881,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
Materia Spazio Cucina di Habitat Boutique Hotel - Catania,0.0,0.5782909607107022,0.7663551401869158,0.7272727272727273,0.5597256292720202,0.38171553348690035,0.4699850613426184,0.24999999999999997,0.6049859071384409,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
Me Cumpari Turiddu - Catania,0.0,0.29695806435042366,0.3457943925233644,0.45454545454545453,0.3041796152187305,0.7540123623358055,0.6972571707469598,0.24999999999999997,0.41890516681958795,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1
Bacancito - Milano,1.0,0.6631167526197089,0.5700934579439252,0.3636363636363636,0.4385260637845881,0.8311348660865427,0.6270621471641852,0.375,0.5330935495254729,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Barbacoa - Milano,1.0,0.5978861730537472,0.5887850467289719,0.3636363636363636,0.47368633934501375,0.8436018979588424,0.46623841079677897,0.375,0.7732275134497566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,0
Beefbar Quadrilatero del Portrait Milano Hotel - Milano,1.0,0.8984412392486704,0.5514018691588785,0.3636363636363636,0.5443895885161378,0.42678976625296583,0.35298177672220965,0.5833333333333334,0.8557012236376664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1
Carni&Co - Milano,1.0,0.6743572540297896,0.4579439252336448,0.3636363636363636,0.4436244731371138,0.0553626187131758,0.5055965473886411,0.45833333333333337,0.33931920012756506,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
Ai Mercanti - Venezia,1.0,0.44587184784578987,0.3271028037383177,0.27272727272727276,0.22459384067241833,0.8517921192995006,0.40532038226791767,0.33333333333333337,0.5790560703836019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
Antinoo's Lounge & Restaurant - Venezia,1.0,0.4373156042522884,0.7383177570093458,0.45454545454545453,0.3260502007284613,0.013699981706725345,0.7300499073573893,0.7083333333333334,0.4268559369592699,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
Osteria Al Cantinon - Venezia,1.0,0.20881424375888308,0.5794392523364486,0.909090909090909,0.18870227794970118,0.5830235834379777,0.24326231958713773,0.5833333333333334,0.5812913550115375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
Oro dell'Hotel Cipriani - Venezia,1.0,0.8943221875322881,0.26168224299065423,0.09090909090909088,0.31470800529413134,0.3762745845142996,0.329887673625634,0.7083333333333334,0.44849954793236885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
Birraria La Corte - Venezia,1.0,0.28157421976892094,0.3457943925233644,0.3636363636363636,0.2805675750168523,0.2750051342780787,0.9885633150375507,0.5,0.765915353579778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1
Trattoria da me - Bologna,1.0,0.40894757381461583,0.5514018691588785,0.8181818181818181,0.37669124254358954,0.0031161057820391913,0.6310620433169806,0.7083333333333334,0.40130298471265896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1
Osteria Bottega - Bologna,1.0,0.4838402300000871,0.6822429906542056,0.909090909090909,0.3608552494996267,0.09975307305754352,0.434758794454688,0.12499999999999997,0.5393167909681311,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0
Cubique - Torino,1.0,0.6540794540179123,0.5887850467289719,0.5454545454545454,0.5396962751592352,0.8907771276182495,0.4116358335581468,0.5,0.40668657541297076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
Condividere - Torino,1.0,0.6065441391945205,0.7289719626168224,0.45454545454545453,0.5652003201117469,0.8023436756739419,0.6450892733602281,0.7083333333333334,0.6429176964351169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1
Consorzio - Torino,1.0,0.34443799242609796,0.3271028037383177,0.3636363636363636,0.16979920935225173,0.15229788701299127,0.4660991676167483,0.5,0.9292749939516065,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,0
Da Christian e Manuel dell’Hotel Cinzia - Vercelli,1.0,0.40806063548810906,0.6355140186915887,0.3636363636363636,0.3068625691797928,0.6765362185561832,0.26567246030312064,0.20833333333333334,0.6365388320526235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1
Baccano - Roma,0.14479105356091826,0.26464260252805,0.4579439252336448,0.7272727272727273,0.27967406839493797,0.07899816426817055,0.5233172396283983,0.6666666666666666,0.6782089072035775,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
Grappolo d’Oro - Roma,0.14479105356091826,0.5235262387483228,0.39252336448598124,0.3636363636363636,0.30421097562488747,0.7213313375982948,0.20967094538866882,0.9583333333333334,0.42056350239339696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1
L’Arcangelo Vino e Cucina - Roma,0.14479105356091826,0.47002872271894086,0.3177570093457943,0.27272727272727276,0.16791540792342996,0.6732594253313641,0.4697240474097194,0.625,0.4898103456486241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1
Locale Firenze - Firenze,0.14479105356091826,0.6115150348413658,0.5514018691588785,0.45454545454545453,0.33836140079655985,0.7966666418595598,0.11178319712091822,0.5,0.44959614300357437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
